File,Class,IOU Threshold,GT Dist,Pred Dist,Pred-gt,Absolute Relative Error,GT Box 1,GT Box 2,GT Box 3,GT Box 4,Pred Box 1,Pred Box 2,Pred Box 3,Pred Box 4
004326.png,Car,0.5,14,12.332,-1.668,0.119,685,169,816,270,703,161,817,270
003828.png,Car,0.5,23,22.636,-0.364,0.016,479,179,553,230,483,172,543,231
006260.png,Car,0.5,37,29.392,-7.608,0.206,397,178,449,215,393,179,443,215
001872.png,Car,0.5,23,25.497,2.497,0.109,666,172,728,221,665,167,726,224
000222.png,Car,0.5,7,5.055,-1.945,0.278,518,165,740,374,523,167,737,367
004985.png,Car,0.5,23,27.003,4.003,0.174,378,191,461,241,390,186,453,238
005704.png,Car,0.5,29,26.210,-2.790,0.096,556,184,599,218,559,163,597,218
004691.png,Car,0.5,5,9.251,4.251,0.850,800,171,1241,374,813,135,1242,375
006562.png,Car,0.5,23,25.210,2.210,0.096,593,174,648,226,590,170,645,221
001584.png,Car,0.5,31,31.730,0.730,0.024,477,184,532,220,474,175,533,220
005802.png,Car,0.5,26,28.756,2.756,0.106,631,178,676,218,622,170,678,218
000370.png,Car,0.5,27,31.195,4.195,0.155,617,164,717,208,612,158,683,207
005491.png,Car,0.5,31,31.583,0.583,0.019,749,173,792,211,749,162,800,207
001989.png,Car,0.5,27,26.770,-0.230,0.009,551,188,597,226,554,171,597,223
005781.png,Car,0.5,28,29.363,1.363,0.049,906,181,967,219,911,174,970,221
004018.png,Car,0.5,39,31.616,-7.384,0.189,597,187,637,216,598,173,635,215
002341.png,Car,0.5,27,30.383,3.383,0.125,324,184,395,225,317,175,381,228
004195.png,Car,0.5,35,31.239,-3.761,0.107,483,170,530,204,483,167,534,206
001771.png,Car,0.5,8,10.487,2.487,0.311,786,147,1111,352,792,123,1086,352
005849.png,Car,0.5,28,27.253,-0.747,0.027,483,184,539,224,485,176,540,226
001254.png,Car,0.5,12,10.449,-1.551,0.129,708,155,860,279,721,158,818,274
003847.png,Car,0.5,15,16.801,1.801,0.120,682,176,795,263,686,171,785,255
002318.png,Car,0.5,27,28.343,1.343,0.050,271,173,365,222,289,171,351,219
001116.png,Car,0.5,4,7.205,3.205,0.801,834,207,1241,374,804,143,1242,375
004174.png,Car,0.5,23,32.798,9.798,0.426,671,176,738,229,669,173,727,225
006224.png,Car,0.5,12,11.882,-0.118,0.010,712,185,844,276,717,165,833,288
002734.png,Car,0.5,23,31.560,8.560,0.372,649,179,711,228,650,173,709,226
001086.png,Car,0.5,3,7.052,4.052,1.351,902,189,1241,374,919,136,1217,375
000357.png,Car,0.5,10,16.199,6.199,0.620,148,190,391,315,150,178,353,328
006983.png,Car,0.5,34,33.004,-0.996,0.029,407,182,465,217,407,174,466,217
001872.png,Car,0.5,5,6.624,1.624,0.325,865,173,1241,374,859,118,1242,375
004433.png,Car,0.5,13,13.207,0.207,0.016,219,185,387,279,246,173,374,279
002505.png,Car,0.5,36,36.048,0.048,0.001,622,173,723,205,648,168,705,204
003847.png,Car,0.5,21,27.489,6.489,0.309,455,182,533,237,465,176,531,239
002194.png,Car,0.5,23,24.698,1.698,0.074,586,183,641,228,583,174,641,229
004256.png,Car,0.5,26,32.908,6.908,0.266,318,185,398,228,328,180,383,225
006983.png,Car,0.5,24,31.529,7.529,0.314,302,178,401,235,330,177,402,235
003901.png,Car,0.5,11,11.133,0.133,0.012,720,191,898,301,735,178,880,304
006944.png,Car,0.5,40,30.475,-9.525,0.238,282,187,346,215,274,178,336,221
002435.png,Car,0.5,4,7.240,3.240,0.810,810,177,1241,374,833,139,1220,375
001183.png,Car,0.5,24,29.378,5.378,0.224,658,182,720,230,645,168,710,229
005759.png,Car,0.5,17,15.163,-1.837,0.108,669,168,865,245,707,170,835,260
002468.png,Car,0.5,7,18.399,11.399,1.628,1133,174,1241,327,1133,173,1242,298
000871.png,Car,0.5,12,11.389,-0.611,0.051,303,181,465,292,304,171,449,295
003654.png,Car,0.5,21,26.432,5.432,0.259,460,184,537,239,464,175,533,243
001183.png,Car,0.5,13,13.064,0.064,0.005,692,191,819,277,701,175,816,281
005381.png,Car,0.5,34,25.904,-8.096,0.238,436,177,530,212,466,171,531,221
002385.png,Car,0.5,13,13.431,0.431,0.033,731,178,879,270,735,172,865,273
002219.png,Car,0.5,24,24.649,0.649,0.027,435,179,501,225,435,175,495,228
003198.png,Car,0.5,34,36.094,2.094,0.062,386,183,483,216,412,169,484,219
005014.png,Car,0.5,27,28.261,1.261,0.047,434,181,502,223,448,173,505,229
002422.png,Car,0.5,13,11.894,-1.106,0.085,780,170,917,272,783,163,899,269
003126.png,Car,0.5,9,7.607,-1.393,0.155,553,171,712,324,535,161,728,328
000092.png,Car,0.5,31,36.570,5.570,0.180,686,173,733,211,680,166,736,206
006775.png,Car,0.5,41,34.546,-6.454,0.157,466,181,514,208,456,171,515,214
003041.png,Car,0.5,33,32.064,-0.936,0.028,445,184,513,215,447,176,512,223
001671.png,Car,0.5,23,21.225,-1.775,0.077,568,176,624,230,565,173,623,228
001183.png,Car,0.5,4,6.303,2.303,0.576,0,187,293,374,28,172,287,375
003302.png,Car,0.5,33,29.223,-3.777,0.114,296,187,363,225,304,179,364,225
005189.png,Car,0.5,24,31.464,7.464,0.311,660,154,773,200,694,152,765,204
000714.png,Car,0.5,15,15.471,0.471,0.031,493,190,662,278,493,177,634,278
002444.png,Car,0.5,23,30.514,7.514,0.327,558,183,614,229,554,174,615,230
001138.png,Car,0.5,21,29.154,8.154,0.388,406,184,487,236,412,180,478,241
004077.png,Car,0.5,9,7.754,-1.246,0.138,552,170,713,325,535,162,728,326
001555.png,Car,0.5,5,8.382,3.382,0.676,0,201,313,374,38,197,296,375
000357.png,Car,0.5,35,31.990,-3.010,0.086,573,174,611,209,572,166,612,213
005366.png,Car,0.5,29,32.154,3.154,0.109,485,184,536,220,488,181,543,220
003372.png,Car,0.5,23,21.946,-1.054,0.046,569,176,624,230,565,174,623,228
005461.png,Car,0.5,4,7.054,3.054,0.764,990,182,1241,374,962,170,1217,368
003147.png,Car,0.5,24,27.940,3.940,0.164,611,172,681,221,616,169,677,220
006005.png,Car,0.5,3,5.879,2.879,0.960,892,203,1241,374,887,108,1220,375
005758.png,Car,0.5,37,28.321,-8.679,0.235,173,168,242,203,174,163,234,205
002198.png,Car,0.5,33,31.445,-1.555,0.047,389,178,474,213,400,176,465,219
004811.png,Car,0.5,4,5.521,1.521,0.380,816,190,1241,374,808,133,1242,375
005616.png,Car,0.5,14,15.504,1.504,0.107,322,190,442,275,314,176,439,280
003147.png,Car,0.5,13,13.515,0.515,0.040,435,183,603,278,448,169,577,280
002236.png,Car,0.5,15,13.865,-1.135,0.076,398,182,507,271,388,168,500,280
006871.png,Car,0.5,10,18.216,8.216,0.822,0,198,125,313,1,186,115,287
001944.png,Car,0.5,39,34.829,-4.171,0.107,412,184,501,215,415,175,478,216
000602.png,Car,0.5,34,28.114,-5.886,0.173,458,178,510,212,461,165,506,216
003215.png,Car,0.5,27,32.163,5.163,0.191,480,172,541,213,482,159,545,212
004985.png,Car,0.5,30,24.256,-5.744,0.191,441,186,500,223,439,178,498,225
003746.png,Car,0.5,13,12.248,-0.752,0.058,309,198,455,287,318,183,439,296
000540.png,Car,0.5,22,24.965,2.965,0.135,581,179,640,227,579,168,640,231
002753.png,Car,0.5,28,28.112,0.112,0.004,466,179,522,219,468,176,523,217
006348.png,Car,0.5,15,15.758,0.758,0.051,360,176,484,260,370,170,488,276
004945.png,Car,0.5,33,29.597,-3.403,0.103,492,175,578,207,514,164,575,206
002656.png,Car,0.5,42,35.279,-6.721,0.160,249,182,316,212,255,177,312,215
000941.png,Car,0.5,17,15.141,-1.859,0.109,432,183,536,260,432,172,533,262
006260.png,Car,0.5,30,30.436,0.436,0.015,226,183,306,221,225,175,287,226
006273.png,Car,0.5,31,28.579,-2.421,0.078,523,180,576,214,523,173,579,219
005554.png,Car,0.5,26,27.688,1.688,0.065,308,182,398,230,316,174,384,227
000857.png,Car,0.5,32,33.371,1.371,0.043,390,185,441,229,386,182,445,222
005718.png,Car,0.5,12,10.763,-1.237,0.103,560,171,675,280,561,157,663,292
001136.png,Car,0.5,25,32.134,7.134,0.285,668,177,732,223,664,168,727,216
000227.png,Car,0.5,28,30.047,2.047,0.073,945,179,1009,217,943,173,1007,222
000685.png,Car,0.5,9,8.371,-0.629,0.070,645,179,866,314,659,161,859,327
001812.png,Car,0.5,13,11.969,-1.031,0.079,144,195,331,285,146,183,279,289
003919.png,Car,0.5,23,23.399,0.399,0.017,569,176,624,230,567,176,624,227
005754.png,Car,0.5,6,9.990,3.990,0.665,0,185,392,375,0,130,393,376
003566.png,Car,0.5,47,36.669,-10.331,0.220,307,192,354,215,311,181,359,216
007208.png,Car,0.5,13,14.849,1.849,0.142,738,186,865,275,743,176,855,277
001737.png,Car,0.5,16,14.188,-1.812,0.113,568,175,662,257,569,159,660,257
003799.png,Car,0.5,7,6.977,-0.023,0.003,0,172,312,369,36,166,296,344
007307.png,Car,0.5,28,31.797,3.797,0.136,757,171,804,213,751,168,806,213
001145.png,Car,0.5,21,29.276,8.276,0.394,471,177,542,237,480,178,545,235
006310.png,Car,0.5,29,27.776,-1.224,0.042,588,167,650,213,583,163,643,215
000967.png,Car,0.5,36,33.124,-2.876,0.080,538,161,584,194,542,152,585,202
005890.png,Car,0.5,4,4.661,0.661,0.165,982,171,1241,374,963,127,1219,367
003652.png,Car,0.5,14,12.895,-1.105,0.079,313,190,457,277,342,180,455,277
001396.png,Car,0.5,23,26.105,3.105,0.135,597,180,653,226,594,170,655,228
004898.png,Car,0.5,39,36.248,-2.752,0.071,269,187,336,215,272,173,331,215
000511.png,Car,0.5,38,33.339,-4.661,0.123,141,184,215,212,143,178,205,219
004811.png,Car,0.5,24,31.464,7.464,0.311,421,181,495,234,427,175,494,237
001349.png,Car,0.5,20,23.262,3.262,0.163,336,188,429,243,348,181,416,246
005881.png,Car,0.5,12,13.673,1.673,0.139,412,172,556,276,410,166,533,284
000796.png,Car,0.5,36,31.551,-4.449,0.124,639,182,732,214,647,175,709,220
003595.png,Car,0.5,17,17.571,0.571,0.034,422,181,517,259,421,173,512,254
002734.png,Car,0.5,8,7.210,-0.790,0.099,265,197,495,350,276,183,480,350
003650.png,Car,0.5,22,25.386,3.386,0.154,572,173,629,228,572,173,629,226
003565.png,Car,0.5,26,26.699,0.699,0.027,507,184,563,230,506,178,563,225
001720.png,Car,0.5,15,17.402,2.402,0.160,100,193,277,274,109,184,249,274
006562.png,Car,0.5,31,30.583,-0.417,0.013,321,175,397,217,326,172,382,218
001119.png,Car,0.5,6,11.495,5.495,0.916,0,205,100,349,1,203,99,375
007182.png,Car,0.5,12,12.545,0.545,0.045,369,182,533,284,406,168,525,279
003170.png,Car,0.5,10,11.376,1.376,0.138,0,165,273,298,35,140,254,328
002734.png,Car,0.5,29,33.401,4.401,0.152,175,178,270,216,204,170,273,221
003170.png,Car,0.5,24,28.328,4.328,0.180,585,174,659,229,591,166,660,228
000649.png,Car,0.5,37,33.237,-3.763,0.102,433,182,484,213,435,174,494,217
005143.png,Car,0.5,26,30.676,4.676,0.180,175,181,272,230,202,173,274,229
002128.png,Car,0.5,22,27.717,5.717,0.260,435,181,509,240,445,176,510,239
006999.png,Car,0.5,29,32.046,3.046,0.105,363,187,426,226,359,181,415,231
006430.png,Car,0.5,30,27.558,-2.442,0.081,526,170,574,210,518,165,574,214
003041.png,Car,0.5,28,28.510,0.510,0.018,543,183,590,221,536,175,593,222
002422.png,Car,0.5,41,38.241,-2.759,0.067,596,168,643,200,593,166,641,197
003138.png,Car,0.5,25,22.757,-2.243,0.090,459,178,525,224,457,174,515,227
002281.png,Car,0.5,23,23.405,0.405,0.018,585,179,642,225,582,173,641,227
007005.png,Car,0.5,25,31.132,6.132,0.245,653,173,763,221,663,168,728,223
002340.png,Car,0.5,6,8.018,2.018,0.336,886,182,1241,374,936,148,1203,375
001145.png,Car,0.5,38,32.890,-5.110,0.134,338,186,392,218,335,170,399,221
005412.png,Car,0.5,31,30.709,-0.291,0.009,605,187,662,223,601,175,658,224
004758.png,Car,0.5,9,9.902,0.902,0.100,845,173,1067,317,859,167,1064,318
005571.png,Car,0.5,9,9.761,0.761,0.085,262,180,490,343,262,175,481,329
003102.png,Car,0.5,12,13.744,1.744,0.145,622,174,726,267,621,159,723,271
001282.png,Car,0.5,22,26.536,4.536,0.206,476,184,542,235,472,178,537,239
001021.png,Car,0.5,45,33.982,-11.018,0.245,620,173,701,198,636,166,691,203
007168.png,Car,0.5,47,34.560,-12.440,0.265,381,182,426,207,376,173,430,212
004337.png,Car,0.5,14,12.816,-1.184,0.085,315,191,487,281,325,173,476,284
005053.png,Car,0.5,25,26.833,1.833,0.073,459,181,522,227,466,175,526,227
006589.png,Car,0.5,6,8.089,2.089,0.348,894,171,1241,374,934,140,1205,375
001039.png,Car,0.5,9,11.838,2.838,0.315,151,177,420,340,170,181,412,332
004799.png,Car,0.5,34,29.794,-4.206,0.124,578,181,615,217,574,169,612,215
004266.png,Car,0.5,38,35.814,-2.186,0.058,519,183,560,223,525,180,566,219
001140.png,Car,0.5,16,20.458,4.458,0.279,272,193,408,266,285,182,401,271
003919.png,Car,0.5,29,28.778,-0.222,0.008,426,187,490,228,435,179,490,223
000867.png,Car,0.5,25,31.207,6.207,0.248,472,176,540,224,479,168,549,219
007038.png,Car,0.5,25,31.175,6.175,0.247,333,186,408,229,335,174,401,241
003302.png,Car,0.5,13,20.373,7.373,0.567,0,198,197,299,0,194,111,290
002734.png,Car,0.5,27,24.427,-2.573,0.095,561,177,609,216,553,168,612,219
007458.png,Car,0.5,6,8.971,2.971,0.495,786,197,1114,374,816,155,1092,364
005781.png,Car,0.5,22,29.060,7.060,0.321,826,181,924,234,854,177,923,238
005773.png,Car,0.5,39,34.187,-4.813,0.123,699,168,780,198,718,162,776,200
003894.png,Car,0.5,16,15.981,-0.019,0.001,638,178,749,259,655,172,756,257
007200.png,Car,0.5,24,30.324,6.324,0.263,402,186,485,235,401,180,473,237
005498.png,Car,0.5,14,17.142,3.142,0.224,74,189,276,275,77,181,218,277
001767.png,Car,0.5,29,29.045,0.045,0.002,674,181,760,217,699,177,757,225
007182.png,Car,0.5,26,33.634,7.634,0.294,658,171,719,216,661,164,720,219
007078.png,Car,0.5,27,30.421,3.421,0.127,179,191,287,239,217,185,284,236
005453.png,Car,0.5,6,10.053,4.053,0.675,806,183,1226,374,861,164,1170,370
000740.png,Car,0.5,4,7.453,3.453,0.863,784,194,1241,374,798,140,1224,375
004556.png,Car,0.5,46,42.518,-3.482,0.076,601,176,629,203,602,171,625,200
004896.png,Car,0.5,10,11.976,1.976,0.198,0,163,219,295,16,145,205,320
000583.png,Car,0.5,32,30.718,-1.282,0.040,575,175,616,215,572,169,614,218
005453.png,Car,0.5,9,10.779,1.779,0.198,16,186,300,327,43,178,276,330
001370.png,Car,0.5,29,29.786,0.786,0.027,464,174,547,213,467,174,529,220
002057.png,Car,0.5,22,27.698,5.698,0.259,424,184,489,231,436,172,500,227
000649.png,Car,0.5,11,19.670,8.670,0.788,0,196,179,312,1,195,156,296
007428.png,Car,0.5,28,37.960,9.960,0.356,0,190,71,232,11,187,70,234
006834.png,Car,0.5,38,35.715,-2.285,0.060,199,181,272,211,194,176,252,218
005178.png,Car,0.5,26,36.753,10.753,0.414,366,173,425,216,354,164,421,220
003701.png,Car,0.5,27,23.923,-3.077,0.114,474,177,532,218,470,172,527,221
001206.png,Car,0.5,8,7.653,-0.347,0.043,551,185,736,361,536,174,735,363
006530.png,Car,0.5,22,26.595,4.595,0.209,605,163,681,212,615,160,681,220
007459.png,Car,0.5,12,11.471,-0.529,0.044,397,184,536,290,404,172,521,289
002509.png,Car,0.5,12,16.505,4.505,0.375,0,191,158,293,6,187,149,293
004929.png,Car,0.5,14,15.213,1.213,0.087,84,188,283,277,105,178,246,276
003382.png,Car,0.5,15,12.284,-2.716,0.181,701,170,816,263,714,164,809,261
006015.png,Car,0.5,11,10.636,-0.364,0.033,301,186,467,295,301,174,450,287
003172.png,Car,0.5,8,11.073,3.073,0.384,0,189,274,347,33,174,263,345
004493.png,Car,0.5,29,32.817,3.817,0.132,635,182,689,219,635,176,693,220
003265.png,Car,0.5,18,18.374,0.374,0.021,699,167,797,244,696,156,795,240
001326.png,Car,0.5,22,24.348,2.348,0.107,586,177,645,233,582,173,644,239
005409.png,Car,0.5,14,15.757,1.757,0.126,425,183,562,269,439,173,552,274
005589.png,Car,0.5,13,11.833,-1.167,0.090,397,188,519,284,392,179,508,299
006782.png,Car,0.5,35,31.284,-3.716,0.106,192,181,289,217,207,176,269,222
004632.png,Car,0.5,9,12.511,3.511,0.390,154,190,409,344,172,185,402,331
005716.png,Car,0.5,14,12.078,-1.922,0.137,358,166,504,281,368,158,491,289
004491.png,Car,0.5,8,9.762,1.762,0.220,763,186,1007,348,771,167,989,354
002471.png,Car,0.5,24,24.124,0.124,0.005,587,184,640,227,589,175,636,226
002923.png,Car,0.5,33,28.903,-4.097,0.124,501,182,547,216,501,174,554,217
005490.png,Car,0.5,13,15.153,2.153,0.166,263,196,434,284,249,196,376,294
005498.png,Car,0.5,12,11.531,-0.469,0.039,267,182,439,289,263,174,415,290
007123.png,Car,0.5,3,7.250,4.250,1.417,1007,137,1241,374,1015,134,1238,367
000049.png,Car,0.5,21,21.904,0.904,0.043,595,177,657,227,596,168,658,228
006538.png,Car,0.5,9,20.899,11.899,1.322,0,198,86,310,0,184,73,297
005417.png,Car,0.5,40,41.656,1.656,0.041,427,180,476,211,425,174,475,212
005157.png,Car,0.5,29,29.431,0.431,0.015,462,183,518,226,468,177,521,222
003746.png,Car,0.5,23,24.806,1.806,0.079,422,181,505,241,432,178,499,239
004238.png,Car,0.5,12,11.858,-0.142,0.012,681,189,823,299,684,181,804,283
001010.png,Car,0.5,3,6.082,3.082,1.027,878,174,1241,374,920,142,1202,375
005917.png,Car,0.5,3,7.281,4.281,1.427,1013,194,1241,374,1043,162,1241,375
002318.png,Car,0.5,28,29.638,1.638,0.059,672,169,770,210,680,159,745,209
003141.png,Car,0.5,14,11.784,-2.216,0.158,232,193,379,283,250,184,367,284
004817.png,Car,0.5,2,7.049,5.049,2.524,1046,113,1241,374,1037,105,1242,370
000941.png,Car,0.5,6,8.477,2.477,0.413,0,187,425,374,0,155,465,375
002468.png,Car,0.5,11,13.690,2.690,0.245,288,185,464,296,298,172,439,292
007298.png,Car,0.5,26,24.217,-1.783,0.069,431,183,504,228,435,174,500,229
004401.png,Car,0.5,22,24.663,2.663,0.121,484,190,546,244,482,189,543,247
000767.png,Car,0.5,42,32.694,-9.306,0.222,299,185,357,211,295,173,353,216
005166.png,Car,0.5,37,39.466,2.466,0.067,34,190,82,224,27,181,86,224
003619.png,Car,0.5,25,26.278,1.278,0.051,565,173,617,223,568,171,618,226
002625.png,Car,0.5,46,51.554,5.554,0.121,603,177,630,204,602,173,626,198
001505.png,Car,0.5,26,33.745,7.745,0.298,635,172,754,221,647,170,714,224
005409.png,Car,0.5,26,26.621,0.621,0.024,605,179,669,222,604,177,662,223
002652.png,Car,0.5,23,26.557,3.557,0.155,574,181,632,228,576,170,640,230
002192.png,Car,0.5,29,31.266,2.266,0.078,464,181,521,226,471,176,517,225
006389.png,Car,0.5,7,7.019,0.019,0.003,569,175,770,364,564,173,771,357
001254.png,Car,0.5,26,32.739,6.739,0.259,638,180,698,222,637,175,693,219
002318.png,Car,0.5,21,22.493,1.493,0.071,592,171,652,228,592,164,654,224
002874.png,Car,0.5,9,8.566,-0.434,0.048,837,167,1068,310,850,148,1056,320
002845.png,Car,0.5,5,12.559,7.559,1.512,0,196,117,374,6,176,111,370
004803.png,Car,0.5,28,25.972,-2.028,0.072,495,194,548,243,486,188,550,240
002683.png,Car,0.5,29,32.076,3.076,0.106,686,167,779,207,684,162,742,206
002128.png,Car,0.5,6,11.404,5.404,0.901,832,117,1241,374,820,100,1227,372
007027.png,Car,0.5,24,35.042,11.042,0.460,595,169,708,218,601,165,662,217
003790.png,Car,0.5,33,31.196,-1.804,0.055,434,177,515,211,449,169,514,220
005613.png,Car,0.5,15,15.728,0.728,0.049,699,180,809,260,705,166,816,257
006589.png,Car,0.5,21,23.328,2.328,0.111,596,177,659,228,599,168,660,229
003138.png,Car,0.5,5,7.894,2.894,0.579,0,175,355,374,35,171,284,357
002753.png,Car,0.5,7,8.721,1.721,0.246,0,199,309,374,39,189,285,348
002874.png,Car,0.5,27,34.487,7.487,0.277,674,172,777,218,678,165,745,223
006895.png,Car,0.5,31,29.744,-1.256,0.041,570,179,610,219,561,172,605,218
005523.png,Car,0.5,12,13.711,1.711,0.143,183,190,370,295,183,180,329,297
006597.png,Car,0.5,9,12.795,3.795,0.422,82,186,354,339,115,178,334,333
002923.png,Car,0.5,10,12.871,2.871,0.287,233,187,417,309,228,180,413,316
005531.png,Car,0.5,31,34.567,3.567,0.115,501,179,539,214,491,180,542,215
002657.png,Car,0.5,6,7.239,1.239,0.206,0,170,379,374,0,111,385,375
005366.png,Car,0.5,33,34.685,1.685,0.051,595,180,634,216,592,178,629,218
000649.png,Car,0.5,18,20.271,2.271,0.126,187,176,326,256,183,173,319,258
002812.png,Car,0.5,6,7.815,1.815,0.303,939,189,1241,374,939,147,1199,359
001183.png,Car,0.5,24,24.195,0.195,0.008,472,177,532,222,471,170,536,227
001010.png,Car,0.5,12,12.244,0.244,0.020,719,171,875,278,732,167,851,280
005849.png,Car,0.5,5,7.437,2.437,0.487,0,198,292,374,39,178,275,366
000585.png,Car,0.5,25,24.896,-0.104,0.004,566,173,617,223,567,171,619,225
004752.png,Car,0.5,8,9.753,1.753,0.219,0,193,255,363,18,181,222,361
004938.png,Car,0.5,27,29.189,2.189,0.081,525,179,573,217,521,168,576,215
002040.png,Car,0.5,28,29.995,1.995,0.071,244,196,342,238,248,186,318,239
002710.png,Car,0.5,8,10.907,2.907,0.363,187,186,427,336,202,168,418,330
005157.png,Car,0.5,10,9.282,-0.718,0.072,720,183,895,307,737,170,882,302
000714.png,Car,0.5,19,30.327,11.327,0.596,758,171,835,230,760,168,830,231
003744.png,Car,0.5,19,29.677,10.677,0.562,449,183,532,244,463,171,529,244
007274.png,Car,0.5,34,32.651,-1.349,0.040,569,176,615,211,567,170,620,216
006537.png,Car,0.5,36,34.371,-1.629,0.045,838,177,888,207,832,169,886,204
002625.png,Car,0.5,25,24.541,-0.459,0.018,221,186,315,237,246,179,318,239
005371.png,Car,0.5,24,25.602,1.602,0.067,429,181,508,238,435,176,500,238
002505.png,Car,0.5,12,11.546,-0.454,0.038,271,191,403,295,271,179,394,286
006563.png,Car,0.5,36,34.102,-1.898,0.053,889,177,939,208,884,172,935,209
001812.png,Car,0.5,8,9.543,1.543,0.193,834,167,1108,320,854,156,1062,327
005371.png,Car,0.5,14,13.421,-0.579,0.041,329,196,463,279,326,181,445,284
007305.png,Car,0.5,13,13.044,0.044,0.003,879,182,1086,274,940,175,1074,276
005379.png,Car,0.5,14,13.461,-0.539,0.038,382,167,530,272,418,170,515,262
002711.png,Car,0.5,9,11.344,2.344,0.260,178,195,405,332,178,175,390,341
002335.png,Car,0.5,27,25.208,-1.792,0.066,357,184,436,233,366,172,437,230
003115.png,Car,0.5,28,31.852,3.852,0.138,336,173,460,224,349,173,419,224
000191.png,Car,0.5,27,31.960,4.960,0.184,358,184,432,227,354,177,418,227
004799.png,Car,0.5,31,34.659,3.659,0.118,382,185,445,220,388,176,441,219
002460.png,Car,0.5,15,14.112,-0.888,0.059,766,192,894,279,769,176,881,283
004985.png,Car,0.5,25,32.461,7.461,0.298,671,174,732,220,663,169,727,221
004433.png,Car,0.5,8,10.740,2.740,0.343,0,191,290,339,43,181,273,343
003630.png,Car,0.5,42,33.648,-8.352,0.199,360,185,409,212,357,176,413,216
005453.png,Car,0.5,5,10.751,5.751,1.150,0,202,105,374,5,176,102,375
003595.png,Car,0.5,28,24.931,-3.069,0.110,508,185,554,227,503,175,561,225
000191.png,Car,0.5,14,19.275,5.275,0.377,0,188,124,269,2,183,107,275
005695.png,Car,0.5,22,28.070,6.070,0.276,669,177,737,228,675,167,741,226
003790.png,Car,0.5,43,40.044,-2.956,0.069,570,176,624,202,567,167,623,203
002789.png,Car,0.5,13,12.097,-0.903,0.069,888,169,1024,275,897,161,1012,285
002573.png,Car,0.5,2,5.470,3.470,1.735,931,132,1241,374,955,151,1212,375
004938.png,Car,0.5,3,8.682,5.682,1.894,855,211,1241,374,930,189,1195,375
002583.png,Car,0.5,26,26.565,0.565,0.022,529,157,591,205,518,152,581,205
005881.png,Car,0.5,9,8.100,-0.900,0.100,743,166,955,323,747,162,942,321
005155.png,Car,0.5,33,31.702,-1.298,0.039,223,195,294,229,223,183,288,232
007435.png,Car,0.5,27,24.476,-2.524,0.093,469,186,534,230,470,177,530,227
